+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+
| Title: ThreatFox IOCs for 2024-03-22
| UUID: 56b22874-85e4-40bb-ae5d-be78a6e201ad
| Date: 2024-03-22
"| Author: Armstrong Techs, Research Lab"
| References: https://www.armstrongtechs.com/
| TLP:CLEAR
+*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-+

Date,Category,Type,Value,Comment
2024-03-22,Network activity,ip-dst|port,94.23.121.241|63420,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,89.44.9.238|3790,Unknown malware botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,89.44.9.238|11112,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,172.94.54.167|2404,Remcos botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,40.83.122.109|80,MooBot botnet C2 server (confidence level: 75%)
2024-03-22,Network activity,ip-dst|port,113.22.74.126|80,MooBot botnet C2 server (confidence level: 75%)
2024-03-22,Network activity,ip-dst|port,91.92.243.188|839,Bashlite botnet C2 server (confidence level: 75%)
2024-03-22,Network activity,domain,newssssssssssssss.duckdns.org,Remcos botnet C2 domain (confidence level: 100%)
2024-03-22,Network activity,domain,aka.akadns.us,Cobalt Strike botnet C2 domain (confidence level: 100%)
2024-03-22,Network activity,domain,view.msedge.live,Cobalt Strike botnet C2 domain (confidence level: 100%)
2024-03-22,Network activity,domain,update.winget-east.us,Cobalt Strike botnet C2 domain (confidence level: 100%)
2024-03-22,Network activity,domain,support.zodo.tech,Cobalt Strike botnet C2 domain (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,143.198.30.16|53,Cobalt Strike botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,104.168.33.31|1111,Bashlite botnet C2 server (confidence level: 75%)
2024-03-22,Network activity,ip-dst|port,52.160.82.19|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,31.129.99.52|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,172.208.59.226|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,93.123.85.74|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,166.88.61.219|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,207.180.202.241|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,87.120.84.22|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,url,http://80.78.243.49/game6/6videoprocess5/track/5generator/test/asynclongpolldownloadspublic/jswindows/generatorcentralcdn/wordpressvmserverto/cpuprotectbigloadwp/1external7/js00/83cpulongpoll/async0vm/pollcdn/5eternalhttphttp/towp/trafficupdate/secure6/imagejavascriptdefaultasync.php,DCRat botnet C2 (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,172.214.139.124|80,ERMAC botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,91.210.106.47|1604,DarkComet botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,91.92.242.227|6606,AsyncRAT botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,domain,consulheartinc.com,Cobalt Strike botnet C2 domain (confidence level: 100%)
2024-03-22,Payload delivery,url,https://outsidespace.co.nz/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://jt.my/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,http://smwroclaw.pl/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://rahatupu.net/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://nitrobilisim.com.tr/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://typhoontv.in/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://www.balanceanddizzinessphysicaltherapy.com/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://divipeople.com/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Payload delivery,url,https://articuly.com/xmlrpc.php,GootLoader payload delivery URL (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,198.252.107.164|31337,Sliver botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,198.252.107.164|8888,Sliver botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,97.154.97.29|7443,Unknown malware botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,192.169.7.83|64499,BianLian botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,185.225.70.160|10810,BianLian botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,64.23.185.215|443,Havoc botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,4.153.122.111|443,Havoc botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,114.130.36.121|80,Havoc botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,64.23.181.57|443,Havoc botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,191.112.21.160|443,QakBot botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,39.40.180.234|995,QakBot botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,72.27.170.148|443,QakBot botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,107.172.209.239|8888,Unknown malware botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,5.42.106.164|80,Meduza Stealer botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,108.61.202.34|80,Unknown malware botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,43.128.5.46|80,Unknown malware botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,166.1.173.27|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,185.217.197.52|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,54.145.152.164|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,54.145.152.164|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,193.26.115.80|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,193.26.115.80|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,213.252.232.161|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,213.252.232.161|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,146.19.254.43|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,146.19.254.43|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,147.45.68.67|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,147.45.68.67|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,217.195.153.158|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,217.195.153.158|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,104.161.32.84|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,104.161.32.84|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,89.208.107.232|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,185.158.251.240|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,37.128.207.92|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,37.128.207.92|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,23.92.208.54|80,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-22,Network activity,ip-dst|port,23.92.208.54|443,FAKEUPDATES botnet C2 server (confidence level: 50%)
2024-03-23,Network activity,ip-dst|port,45.86.86.29|443,Unidentified 111 (Latrodectus) botnet C2 server (confidence level: 85%)
2024-03-23,Network activity,ip-dst|port,5.255.115.172|443,Unidentified 111 (Latrodectus) botnet C2 server (confidence level: 85%)
2024-03-23,Network activity,ip-dst|port,104.129.20.71|443,Unidentified 111 (Latrodectus) botnet C2 server (confidence level: 85%)
2024-03-22,Network activity,url,https://5.75.221.51/,Vidar botnet C2 (confidence level: 100%)
2024-03-22,Network activity,url,https://65.109.241.165:8888/,Vidar botnet C2 (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,5.75.221.51|443,Vidar botnet C2 server (confidence level: 100%)
2024-03-22,Network activity,ip-dst|port,65.109.241.165|8888,Vidar botnet C2 server (confidence level: 100%)
2024-03-23,Network activity,ip-dst|port,104.237.252.28|80,Loki Password Stealer (PWS) botnet C2 server (confidence level: 75%)
2024-03-23,Network activity,ip-dst|port,144.91.93.153|4444,Bashlite botnet C2 server (confidence level: 75%)
2024-03-23,Network activity,ip-dst|port,83.166.150.213|4443,Havoc botnet C2 server (confidence level: 50%)
2024-03-23,Network activity,url,https://titnovacrion.top/live/,Unidentified 111 (Latrodectus) botnet C2 (confidence level: 100%)
2024-03-23,Network activity,url,https://grunzalom.fun/live/,Unidentified 111 (Latrodectus) botnet C2 (confidence level: 100%)
2024-03-23,Network activity,url,https://ganstaeraop.shop/live/,Unidentified 111 (Latrodectus) botnet C2 (confidence level: 100%)
2024-03-23,Network activity,url,https://niceburlat.me/live/,Unidentified 111 (Latrodectus) botnet C2 (confidence level: 100%)
2024-03-23,Network activity,url,https://43.143.110.110/load,Cobalt Strike botnet C2 (confidence level: 100%)
2024-03-23,Network activity,ip-dst|port,91.92.253.74|14982,LimeRAT botnet C2 server (confidence level: 100%)
